CPU Time (Before collecting metrics) 300013
Depth :1 Time :22053
Depth :3 Time :138
Depth :3 Time :227
Depth :3 Time :140
Depth :3 Time :197
Depth :3 Time :140
Depth :3 Time :145
Depth :3 Time :103
Depth :3 Time :162
Depth :3 Time :184
Depth :3 Time :69
Depth :3 Time :178
Depth :3 Time :76
Depth :3 Time :205
Depth :3 Time :255
Depth :3 Time :69
Depth :3 Time :193
Depth :3 Time :76
Depth :3 Time :187
Depth :3 Time :63
Depth :3 Time :69
Depth :3 Time :184
Depth :3 Time :71
Depth :3 Time :139
Depth :3 Time :67
Depth :3 Time :64
Depth :3 Time :45
Depth :3 Time :71
Depth :3 Time :71
Depth :3 Time :66
Depth :3 Time :142
Depth :3 Time :70
Depth :3 Time :68
Depth :3 Time :58
Depth :3 Time :70
Depth :3 Time :43
Depth :3 Time :68
Depth :3 Time :66
Depth :3 Time :61
Depth :3 Time :114
Depth :3 Time :48
Depth :3 Time :82
Depth :3 Time :71
Depth :3 Time :177
Depth :3 Time :75
Depth :3 Time :90
Depth :3 Time :69
Depth :3 Time :72
Depth :3 Time :77
Depth :3 Time :77
Depth :3 Time :101
Depth :3 Time :72
Depth :3 Time :97
Depth :3 Time :65
Depth :3 Time :197
Depth :3 Time :75
Depth :3 Time :79
Depth :3 Time :89
Depth :3 Time :82
Depth :3 Time :259
Depth :3 Time :70
Depth :3 Time :50
Depth :3 Time :77
Depth :3 Time :68
Depth :3 Time :162
Depth :3 Time :122
Depth :3 Time :62
Depth :3 Time :52
Depth :3 Time :55
Depth :3 Time :52
Depth :3 Time :62
Depth :3 Time :137
Depth :3 Time :92
Depth :3 Time :82
Depth :3 Time :123
Depth :3 Time :92
Depth :3 Time :84
Depth :3 Time :57
Depth :3 Time :98
Depth :3 Time :90
Depth :3 Time :91
Depth :3 Time :89
Depth :3 Time :84
Depth :3 Time :84
Depth :3 Time :89
Depth :3 Time :91
Depth :3 Time :80
Depth :3 Time :85
Depth :3 Time :101
Depth :3 Time :88
Depth :3 Time :88
Depth :3 Time :84
Depth :3 Time :91
Depth :3 Time :88
Depth :3 Time :106
Depth :3 Time :90
Depth :3 Time :96
Depth :3 Time :84
Depth :3 Time :90
Depth :3 Time :87
Depth :3 Time :93
Depth :3 Time :88
Depth :3 Time :95
Depth :3 Time :83
Depth :3 Time :84
Depth :3 Time :90
Depth :3 Time :89
Depth :3 Time :81
Depth :3 Time :95
Depth :3 Time :98
Depth :3 Time :97
Depth :3 Time :84
Depth :3 Time :86
Depth :3 Time :78
Depth :3 Time :86
Depth :3 Time :190
Depth :3 Time :67
Depth :3 Time :87
Depth :3 Time :79
Depth :3 Time :276
Depth :3 Time :76
Depth :3 Time :85
Depth :3 Time :239
Depth :3 Time :82
Depth :3 Time :79
Depth :3 Time :217
Depth :3 Time :141
Depth :3 Time :77
Depth :3 Time :85
Depth :3 Time :79
Depth :3 Time :131
Depth :3 Time :65
Depth :3 Time :59
Depth :3 Time :177
Depth :3 Time :77
Depth :3 Time :68
Depth :3 Time :62
Depth :3 Time :88
Depth :3 Time :289
Depth :3 Time :109
Depth :3 Time :67
Depth :3 Time :60
Depth :3 Time :75
Depth :3 Time :81
Depth :3 Time :103
Depth :3 Time :144
Depth :3 Time :66
Depth :3 Time :179
Depth :3 Time :135
Depth :3 Time :67
Depth :3 Time :81
Depth :3 Time :78
Depth :3 Time :259
Depth :3 Time :71
Depth :3 Time :84
Depth :3 Time :84
Depth :3 Time :110
Depth :3 Time :70
Depth :3 Time :80
Depth :3 Time :54
Depth :3 Time :68
Depth :3 Time :75
Depth :3 Time :69
Depth :3 Time :63
Depth :3 Time :146
Depth :3 Time :73
Depth :3 Time :45
Depth :3 Time :122
Depth :3 Time :52
Depth :3 Time :64
Depth :3 Time :111
Depth :3 Time :71
Depth :3 Time :62
Depth :3 Time :72
Depth :3 Time :64
Depth :3 Time :61
Depth :3 Time :198
Depth :3 Time :69
Depth :3 Time :97
Depth :3 Time :84
Depth :3 Time :71
Depth :3 Time :71
Depth :3 Time :66
Depth :3 Time :73
Depth :3 Time :118
Depth :3 Time :82
Depth :3 Time :80
Depth :3 Time :90
Depth :3 Time :67
Depth :3 Time :120
Depth :3 Time :58
Depth :3 Time :77
Depth :3 Time :91
Depth :3 Time :84
Depth :3 Time :88
Depth :3 Time :84
Depth :3 Time :89
Depth :3 Time :85
Depth :3 Time :91
Depth :3 Time :82
Depth :3 Time :92
Depth :3 Time :87
Depth :3 Time :82
Depth :3 Time :83
Depth :3 Time :102
Depth :3 Time :86
Depth :3 Time :80
Depth :3 Time :86
Depth :3 Time :89
Depth :3 Time :93
Depth :3 Time :85
Depth :3 Time :77
Depth :3 Time :92
Depth :3 Time :84
Depth :3 Time :87
Depth :3 Time :80
Depth :3 Time :87
Depth :3 Time :85
Depth :3 Time :84
Depth :3 Time :98
Depth :3 Time :289
Depth :3 Time :91
Depth :3 Time :122
Depth :3 Time :77
Depth :3 Time :71
Depth :3 Time :56
Depth :3 Time :77
Depth :3 Time :75
Depth :3 Time :78
Depth :3 Time :83
Depth :3 Time :91
Depth :3 Time :72
Depth :3 Time :66
Depth :3 Time :53
Depth :3 Time :83
Depth :3 Time :64
Depth :3 Time :77
Depth :3 Time :69
Depth :3 Time :259
Depth :3 Time :70
Depth :3 Time :85
Depth :3 Time :76
Depth :3 Time :215
Depth :3 Time :50
Depth :3 Time :66
Depth :3 Time :87
Depth :3 Time :93
Depth :3 Time :63
Depth :3 Time :186
Depth :3 Time :58
Depth :3 Time :88
Depth :3 Time :166
Depth :3 Time :122
Depth :3 Time :137
Depth :3 Time :119
Depth :3 Time :71
Depth :3 Time :59
Depth :3 Time :62
Depth :3 Time :73
Depth :3 Time :85
Depth :3 Time :68
Depth :3 Time :125
Depth :3 Time :56
Depth :3 Time :75
Depth :3 Time :84
Depth :3 Time :91
Depth :3 Time :88
Depth :3 Time :85
Depth :3 Time :81
Depth :3 Time :83
Depth :3 Time :59
Depth :3 Time :80
Depth :3 Time :80
Depth :3 Time :61
Depth :3 Time :79
Depth :3 Time :83
Depth :3 Time :85
Depth :3 Time :80
Depth :3 Time :62
Depth :3 Time :81
Depth :3 Time :84
Depth :3 Time :59
Depth :3 Time :85
Depth :3 Time :97
Depth :3 Time :70
Depth :3 Time :74
Depth :3 Time :76
Depth :3 Time :62
Depth :3 Time :83
Depth :3 Time :88
Depth :3 Time :86
Depth :3 Time :59
Depth :3 Time :93
Depth :3 Time :87
Depth :3 Time :65
Depth :3 Time :89
Depth :3 Time :83
Depth :3 Time :65
Depth :3 Time :89
Depth :3 Time :67
Depth :3 Time :90
Depth :3 Time :90
Depth :3 Time :62
Depth :3 Time :74
Depth :3 Time :77
Depth :3 Time :91
Depth :3 Time :80
Depth :3 Time :66
Depth :3 Time :85
Depth :3 Time :68
Depth :3 Time :88
Depth :3 Time :70
Depth :3 Time :87
Depth :3 Time :80
Depth :3 Time :91
Depth :3 Time :88
Depth :3 Time :83
Depth :3 Time :77
Depth :3 Time :87
Depth :3 Time :90
Depth :3 Time :67
Depth :3 Time :90
Depth :3 Time :86
Depth :3 Time :75
Depth :3 Time :62
Depth :3 Time :89
Depth :3 Time :69
Depth :3 Time :86
Depth :3 Time :88
Depth :3 Time :59
Depth :3 Time :89
Depth :3 Time :81
Depth :3 Time :78
Depth :3 Time :64
Depth :3 Time :83
Depth :3 Time :74
Depth :3 Time :87
Depth :3 Time :61
Depth :3 Time :77
Depth :3 Time :64
Depth :3 Time :85
Depth :3 Time :59
Depth :3 Time :68
Depth :3 Time :56
Depth :3 Time :92
Depth :3 Time :75
Depth :3 Time :69
Depth :3 Time :90
Depth :3 Time :92
Depth :3 Time :87
Depth :3 Time :63
Depth :3 Time :117
Depth :3 Time :82
Depth :3 Time :66
Depth :3 Time :84
Depth :3 Time :86
Depth :3 Time :58
Depth :3 Time :88
Depth :3 Time :68
Depth :3 Time :64
Depth :3 Time :78
Depth :3 Time :73
Depth :3 Time :59
Depth :3 Time :100
Depth :3 Time :56
Depth :3 Time :95
Depth :3 Time :61
Depth :3 Time :106
Depth :3 Time :86
Depth :3 Time :74
Depth :3 Time :76
Depth :3 Time :86
Depth :3 Time :88
Depth :3 Time :84
Depth :3 Time :71
Depth :3 Time :69
Depth :3 Time :74
Depth :3 Time :111
Depth :3 Time :56
Depth :3 Time :53
Depth :3 Time :81
Depth :3 Time :59
Depth :3 Time :64
Depth :3 Time :88
Depth :3 Time :61
Depth :3 Time :66
Depth :3 Time :64
Depth :3 Time :83
Depth :3 Time :69
Depth :3 Time :93
Depth :3 Time :74
Depth :3 Time :56
Depth :3 Time :51
Depth :3 Time :53
Depth :3 Time :73
Depth :3 Time :66
Depth :3 Time :58
Depth :3 Time :71
Depth :3 Time :86
Depth :3 Time :76
Depth :3 Time :91
Depth :3 Time :88
Depth :3 Time :69
Depth :3 Time :130
Depth :3 Time :88
Depth :3 Time :67
Depth :3 Time :72
Depth :3 Time :106
Depth :3 Time :107
Depth :3 Time :96
Depth :3 Time :79
Depth :3 Time :76
Depth :3 Time :96
Depth :3 Time :67
Depth :3 Time :56
Depth :3 Time :140
Depth :3 Time :82
Depth :3 Time :62
Depth :3 Time :55
Depth :3 Time :98
Depth :3 Time :91
Depth :3 Time :83
Depth :3 Time :72
Depth :3 Time :86
Depth :3 Time :106
Depth :3 Time :64
Depth :3 Time :126
Depth :3 Time :131
Depth :3 Time :180
Depth :3 Time :108
Depth :3 Time :152
Depth :3 Time :112
Depth :3 Time :99
Depth :3 Time :62
Depth :3 Time :96
Depth :3 Time :77
Depth :3 Time :100
Depth :3 Time :140
Depth :3 Time :136
Depth :3 Time :96
Depth :3 Time :100
Depth :3 Time :107
Depth :3 Time :123
Depth :3 Time :96
Depth :3 Time :84
Depth :3 Time :158
Depth :3 Time :101
Depth :3 Time :94
Depth :3 Time :153
Depth :3 Time :107
Depth :3 Time :63
Depth :3 Time :90
Depth :3 Time :116
Depth :3 Time :181
Depth :3 Time :117
Depth :3 Time :138
Depth :3 Time :150
Depth :3 Time :125
Depth :3 Time :181
Depth :3 Time :127
Depth :3 Time :127
Depth :3 Time :130
Depth :3 Time :158
Depth :3 Time :146
Depth :3 Time :112
Depth :3 Time :149
Depth :3 Time :209
Depth :3 Time :246
Depth :3 Time :104
Depth :3 Time :177
Depth :3 Time :125
Depth :3 Time :120
Depth :3 Time :258
Depth :3 Time :204
Depth :3 Time :245
Depth :3 Time :193
Depth :3 Time :151
Depth :3 Time :234
Depth :3 Time :255
Depth :3 Time :212
Depth :3 Time :237
Depth :3 Time :261
Depth :3 Time :81
Depth :3 Time :235
Depth :3 Time :91
Depth :3 Time :213
Depth :3 Time :216
Depth :3 Time :80
Depth :3 Time :120
Depth :3 Time :98
Depth :3 Time :98
Depth :3 Time :62
Depth :3 Time :84
Depth :3 Time :73
Depth :3 Time :100
Depth :3 Time :65
Depth :3 Time :87
Depth :3 Time :86
Depth :3 Time :75
Depth :3 Time :79
Depth :3 Time :74
Depth :3 Time :90
Depth :3 Time :87
Depth :3 Time :82
Depth :3 Time :75
Depth :3 Time :88
Depth :3 Time :96
Depth :3 Time :84
Depth :3 Time :66
Depth :3 Time :68
Depth :3 Time :78
Depth :3 Time :89
Depth :3 Time :69
Depth :3 Time :59
Depth :3 Time :70
Depth :3 Time :89
Depth :3 Time :82
Depth :3 Time :78
Depth :3 Time :64
Depth :3 Time :83
Depth :3 Time :62
Depth :3 Time :76
Depth :3 Time :94
Depth :3 Time :80
Depth :3 Time :62
Depth :3 Time :65
Depth :3 Time :76
Depth :3 Time :53
Depth :3 Time :81
Depth :3 Time :64
Depth :3 Time :79
Depth :3 Time :59
Depth :3 Time :77
Depth :3 Time :84
Depth :3 Time :66
Depth :3 Time :73
Depth :3 Time :86
Depth :3 Time :85
Depth :3 Time :56
Depth :3 Time :80
Depth :3 Time :89
Depth :3 Time :62
Depth :3 Time :97
Depth :3 Time :93
Depth :3 Time :94
Depth :3 Time :81
Depth :3 Time :79
Depth :3 Time :63
Depth :3 Time :91
Depth :3 Time :92
Depth :3 Time :87
Depth :3 Time :97
Depth :3 Time :91
Depth :3 Time :96
Depth :3 Time :89
Depth :3 Time :85
Depth :3 Time :94
Depth :3 Time :73
Depth :3 Time :68
Depth :3 Time :73
Depth :3 Time :80
Depth :3 Time :68
Depth :3 Time :87
Depth :3 Time :85
Depth :3 Time :81
Depth :3 Time :70
Depth :3 Time :90
Depth :3 Time :78
Depth :3 Time :96
Depth :3 Time :75
Depth :3 Time :91
Depth :3 Time :71
Depth :3 Time :82
Depth :3 Time :86
Depth :3 Time :89
Depth :3 Time :80
Depth :3 Time :95
Depth :3 Time :88
Depth :3 Time :83
Depth :3 Time :91
Depth :3 Time :95
Depth :3 Time :80
Depth :3 Time :77
Depth :3 Time :75
Depth :3 Time :77
Depth :3 Time :91
Depth :3 Time :89
Depth :3 Time :95
Depth :3 Time :84
Depth :3 Time :95
Depth :3 Time :90
Depth :3 Time :95
Depth :3 Time :86
Depth :3 Time :95
Depth :3 Time :86
Depth :3 Time :89
Depth :3 Time :94
Depth :3 Time :91
Depth :3 Time :89
Depth :3 Time :89
Depth :3 Time :70
Depth :3 Time :92
Depth :3 Time :93
Depth :3 Time :90
Depth :3 Time :82
Depth :3 Time :90
Depth :3 Time :73
Depth :3 Time :103
Depth :3 Time :90
Depth :3 Time :85
Depth :3 Time :93
Depth :3 Time :79
Depth :3 Time :92
Depth :3 Time :88
Depth :3 Time :77
Depth :3 Time :86
Depth :3 Time :76
Depth :3 Time :72
Depth :3 Time :87
Depth :3 Time :80
Depth :3 Time :77
Depth :3 Time :92
Depth :3 Time :89
Depth :3 Time :77
Depth :3 Time :84
Depth :3 Time :96
Depth :3 Time :93
Depth :3 Time :90
Depth :3 Time :93
Depth :3 Time :89
Depth :3 Time :88
Depth :3 Time :86
Depth :3 Time :86
Depth :3 Time :81
Depth :3 Time :90
Depth :3 Time :89
Depth :3 Time :93
Depth :3 Time :75
Depth :3 Time :83
Depth :3 Time :82
Depth :3 Time :94
Depth :3 Time :94
Depth :3 Time :96
Depth :3 Time :85
Depth :3 Time :91
Depth :3 Time :83
Depth :3 Time :73
Depth :3 Time :83
Depth :3 Time :81
Depth :3 Time :87
Depth :3 Time :65
Depth :3 Time :78
Depth :3 Time :74
Depth :3 Time :70
Depth :3 Time :87
Depth :3 Time :75
Depth :3 Time :83
Depth :3 Time :82
Depth :3 Time :77
Depth :3 Time :76
Depth :3 Time :73
Depth :3 Time :81
Depth :3 Time :82
Depth :3 Time :79
Depth :3 Time :78
Depth :3 Time :58
Depth :3 Time :81
Depth :3 Time :77
Depth :3 Time :64
Depth :3 Time :84
Depth :3 Time :67
Depth :3 Time :72
Depth :3 Time :60
Depth :3 Time :70
Depth :3 Time :81
Depth :3 Time :79
Depth :3 Time :55
Depth :3 Time :55
Depth :3 Time :85
Depth :3 Time :57
Depth :3 Time :75
Depth :3 Time :82
Depth :3 Time :75
Depth :3 Time :84
Depth :3 Time :70
Depth :3 Time :83
Depth :3 Time :79
Depth :3 Time :86
Depth :3 Time :76
Depth :3 Time :73
Depth :3 Time :87
Depth :3 Time :90
Depth :3 Time :58
Depth :3 Time :76
Depth :3 Time :64
Depth :3 Time :59
Depth :3 Time :79
Depth :3 Time :61
Depth :3 Time :91
Depth :3 Time :101
Depth :3 Time :69
Depth :3 Time :87
Depth :3 Time :61
Depth :3 Time :78
Depth :3 Time :76
Depth :3 Time :63
Depth :3 Time :68
Depth :3 Time :88
Depth :3 Time :66
Depth :3 Time :81
Depth :3 Time :86
Depth :3 Time :74
Depth :3 Time :74
Depth :3 Time :71
Depth :3 Time :83
Depth :3 Time :77
Depth :3 Time :72
Depth :3 Time :57
Depth :3 Time :75
Depth :3 Time :108
Depth :3 Time :67
Depth :3 Time :47
Depth :3 Time :81
Depth :3 Time :102
Depth :3 Time :60
Depth :3 Time :71
Depth :3 Time :68
Depth :3 Time :66
Depth :3 Time :52
Depth :3 Time :69
Depth :3 Time :72
Depth :3 Time :54
Depth :3 Time :77
Depth :3 Time :79
Depth :3 Time :59
Depth :3 Time :89
Depth :3 Time :64
Depth :3 Time :74
Depth :3 Time :81
Depth :3 Time :67
Depth :3 Time :99
Depth :3 Time :92
Depth :3 Time :71
Depth :3 Time :95
Depth :3 Time :54
Depth :3 Time :62
Depth :3 Time :60
Depth :3 Time :82
Depth :3 Time :87
Depth :3 Time :70
Depth :3 Time :89
Depth :3 Time :84
Depth :3 Time :80
Depth :3 Time :77
Depth :3 Time :75
Depth :3 Time :75
Depth :3 Time :72
Depth :3 Time :57
Depth :3 Time :67
Depth :3 Time :78
Depth :3 Time :102
Depth :3 Time :85
Depth :3 Time :56
Depth :3 Time :70
Depth :3 Time :83
Depth :3 Time :73
Depth :3 Time :121
Depth :3 Time :68
Depth :3 Time :55
Depth :3 Time :80
Depth :3 Time :90
Depth :3 Time :58
Depth :3 Time :63
Depth :3 Time :65
Depth :3 Time :60
Depth :3 Time :71
Depth :3 Time :76
Depth :3 Time :53
Depth :3 Time :73
Depth :3 Time :63
Depth :3 Time :61
Depth :3 Time :58
Depth :3 Time :83
Depth :3 Time :78
Depth :3 Time :66
Depth :3 Time :96
Depth :3 Time :79
Depth :3 Time :88
Depth :3 Time :89
Depth :3 Time :92
Depth :3 Time :57
Depth :3 Time :67
Depth :3 Time :83
Depth :3 Time :85
Depth :3 Time :73
Depth :3 Time :62
Depth :3 Time :74
Depth :3 Time :65
Depth :3 Time :100
Depth :3 Time :90
Depth :3 Time :68
Depth :3 Time :105
Depth :3 Time :81
Depth :3 Time :75
Depth :3 Time :88
Depth :3 Time :90
Depth :3 Time :85
Depth :3 Time :78
Depth :3 Time :65
Depth :3 Time :73
Depth :3 Time :60
Depth :3 Time :83
Depth :3 Time :70
Depth :3 Time :107
Depth :3 Time :84
Depth :3 Time :62
Depth :3 Time :83
Depth :3 Time :102
Depth :3 Time :72
Depth :3 Time :110
Depth :3 Time :100
Depth :3 Time :89
Depth :3 Time :115
Depth :3 Time :108
Depth :3 Time :58
Depth :3 Time :65
Depth :3 Time :124
Depth :3 Time :108
Depth :3 Time :77
Depth :3 Time :67
Depth :3 Time :97
Depth :3 Time :80
Depth :3 Time :70
Depth :3 Time :98
Depth :3 Time :99
Depth :3 Time :108
Depth :3 Time :85
Depth :3 Time :79
Depth :3 Time :107
Depth :3 Time :94
Depth :3 Time :72
Depth :3 Time :69
Depth :3 Time :108
Depth :3 Time :78
Depth :3 Time :82
Depth :3 Time :67
Depth :3 Time :95
Depth :3 Time :132
Depth :3 Time :117
Depth :3 Time :93
Depth :3 Time :71
Depth :3 Time :114
Depth :3 Time :123
Depth :3 Time :111
Depth :3 Time :127
Depth :3 Time :83
Depth :3 Time :107
Depth :3 Time :70
Depth :3 Time :103
Depth :3 Time :122
Depth :3 Time :75
Depth :3 Time :123
Depth :3 Time :130
Depth :3 Time :88
Depth :3 Time :107
Depth :3 Time :128
Depth :3 Time :96
Depth :3 Time :117
Depth :3 Time :101
Depth :3 Time :88
Depth :3 Time :90
Depth :3 Time :101
Depth :3 Time :91
Depth :3 Time :182
Depth :3 Time :140
Depth :3 Time :144
Depth :3 Time :139
Depth :3 Time :106
Depth :3 Time :115
Depth :3 Time :127
Depth :3 Time :128
Depth :3 Time :127
Depth :3 Time :78
Depth :3 Time :152
Depth :3 Time :104
Depth :3 Time :110
Depth :3 Time :198
Depth :3 Time :108
Depth :3 Time :90
Depth :3 Time :98
Depth :3 Time :127
Depth :3 Time :123
Depth :3 Time :220
Depth :3 Time :163
Depth :3 Time :152
Depth :3 Time :143
Depth :3 Time :103
Depth :3 Time :152
Depth :3 Time :147
Depth :3 Time :128
Depth :3 Time :101
Depth :3 Time :92
Depth :3 Time :161
Depth :3 Time :134
Depth :3 Time :193
Depth :3 Time :177
Depth :3 Time :190
Depth :3 Time :236
Depth :3 Time :148
Depth :3 Time :148
Depth :3 Time :170
Depth :3 Time :201
Depth :3 Time :171
Depth :3 Time :202
Depth :3 Time :98
Depth :3 Time :153
Depth :3 Time :98
Depth :3 Time :188
Depth :3 Time :171
Depth :3 Time :152
Depth :3 Time :89
Depth :3 Time :188
Depth :3 Time :163
Depth :3 Time :228
Depth :3 Time :165
Depth :3 Time :188
Depth :3 Time :121
Depth :3 Time :186
Depth :3 Time :185
Depth :3 Time :256
Depth :3 Time :82
Depth :3 Time :147
Depth :3 Time :185
Depth :3 Time :142
Depth :3 Time :196
Depth :3 Time :229
Depth :3 Time :153
Depth :3 Time :88
Depth :3 Time :172
Depth :3 Time :166
Depth :3 Time :79
Depth :3 Time :88
Depth :3 Time :204
Depth :3 Time :84
Depth :3 Time :159
Depth :3 Time :209
Depth :3 Time :86
Depth :3 Time :193
Depth :3 Time :83
Depth :3 Time :89
Depth :3 Time :80
Depth :3 Time :84
Depth :3 Time :85
Depth :3 Time :83
Depth :3 Time :84
Depth :3 Time :88
Depth :3 Time :87
Depth :3 Time :82
Depth :3 Time :85
Depth :3 Time :88
Depth :3 Time :90
Depth :3 Time :87
Depth :3 Time :76
Depth :3 Time :90
Depth :3 Time :81
Depth :3 Time :82
Depth :3 Time :83
Depth :3 Time :89
Depth :3 Time :86
Depth :3 Time :84
Depth :3 Time :90
Depth :3 Time :93
Depth :3 Time :89
Depth :3 Time :87
Depth :3 Time :93
Depth :3 Time :98
Depth :3 Time :86
Depth :3 Time :87
Depth :3 Time :79
Depth :3 Time :81
Depth :3 Time :90
Depth :3 Time :86
Depth :3 Time :88
Depth :3 Time :81
Depth :3 Time :84
Depth :3 Time :89
Depth :3 Time :85
Depth :3 Time :95
Depth :3 Time :87
Depth :3 Time :92
Depth :3 Time :92
Depth :3 Time :84
Depth :3 Time :89
Depth :3 Time :86
Depth :3 Time :90
Depth :3 Time :80
Depth :3 Time :90
Depth :3 Time :93
Depth :3 Time :87
Depth :3 Time :84
Depth :3 Time :78
Depth :3 Time :76
Depth :3 Time :78
Depth :3 Time :77
Depth :3 Time :85
Depth :3 Time :61
Depth :3 Time :79
Depth :3 Time :63
Depth :3 Time :85
Depth :3 Time :81
Depth :3 Time :76
Depth :3 Time :74
Depth :3 Time :76
Depth :3 Time :82
Depth :3 Time :79
Depth :3 Time :85
Depth :3 Time :77
Depth :3 Time :73
Depth :3 Time :87
Depth :3 Time :82
Depth :3 Time :90
Depth :3 Time :89
Depth :3 Time :80
Depth :3 Time :92
Depth :3 Time :85
Depth :3 Time :80
Depth :3 Time :89
Depth :3 Time :70
Depth :3 Time :91
Depth :3 Time :78
Depth :3 Time :76
Depth :3 Time :82
Depth :3 Time :84
Depth :3 Time :92
Depth :3 Time :92
Depth :3 Time :79
Depth :3 Time :80
Depth :3 Time :94
Depth :3 Time :86
Depth :3 Time :81
Depth :3 Time :97
Depth :3 Time :80
Depth :3 Time :84
Depth :3 Time :83
Depth :3 Time :86
Depth :3 Time :80
Depth :3 Time :73
Depth :3 Time :92
Depth :3 Time :84
Depth :3 Time :80
Depth :3 Time :87
Depth :3 Time :83
Depth :3 Time :95
Depth :3 Time :84
Depth :3 Time :88
Depth :3 Time :71
Depth :3 Time :90
Depth :3 Time :93
Depth :3 Time :93
Depth :3 Time :90
Depth :3 Time :83
Depth :3 Time :84
Depth :3 Time :87
Depth :3 Time :81
Depth :3 Time :100
Depth :3 Time :87
Depth :3 Time :87
Depth :3 Time :89
Depth :3 Time :92
Depth :3 Time :91
Depth :3 Time :86
Depth :3 Time :82
Depth :3 Time :96
Depth :3 Time :95
Depth :3 Time :88
Depth :3 Time :90
Depth :3 Time :83
Depth :3 Time :84
Depth :3 Time :90
Depth :3 Time :99
Depth :3 Time :92
Depth :3 Time :90
Depth :3 Time :86
Depth :3 Time :91
Depth :3 Time :93
Depth :3 Time :94
Depth :3 Time :84
Depth :3 Time :93
Depth :3 Time :87
Depth :3 Time :90
Depth :3 Time :87
Depth :3 Time :91
Depth :3 Time :91
Depth :3 Time :90
Depth :3 Time :92
Depth :3 Time :87
Depth :3 Time :90
Depth :3 Time :86
Depth :3 Time :80
Depth :3 Time :89
Depth :3 Time :85
Depth :3 Time :80
Depth :3 Time :93
Depth :3 Time :94
Depth :3 Time :91
Depth :3 Time :88
Depth :3 Time :91
Depth :3 Time :92
Depth :3 Time :84
Depth :3 Time :97
Depth :3 Time :92
Depth :3 Time :92
Depth :3 Time :82
Depth :3 Time :80
Depth :3 Time :80
Depth :3 Time :92
Depth :3 Time :79
Depth :3 Time :97
Depth :3 Time :92
Depth :3 Time :77
Depth :3 Time :93
Depth :3 Time :93
Depth :3 Time :88
Depth :3 Time :90
Depth :3 Time :88
Depth :3 Time :81
Depth :3 Time :75
Depth :3 Time :86
Depth :3 Time :85
Depth :3 Time :81
Depth :3 Time :78
Depth :3 Time :92
Depth :3 Time :78
Depth :3 Time :76
Depth :3 Time :83
Depth :3 Time :83
Depth :3 Time :81
Depth :3 Time :92
Depth :3 Time :91
Depth :3 Time :86
Depth :3 Time :83
Depth :3 Time :96
Depth :3 Time :87
Depth :3 Time :78
Depth :3 Time :95
Depth :3 Time :89
Depth :3 Time :97
Depth :3 Time :86
Depth :3 Time :91
Depth :3 Time :84
Depth :3 Time :93
Depth :3 Time :92
Depth :3 Time :91
Depth :3 Time :77
Depth :3 Time :89
Depth :3 Time :87
Depth :3 Time :103
Depth :3 Time :91
Depth :3 Time :92
Depth :3 Time :85
Depth :3 Time :94
Depth :3 Time :90
Depth :3 Time :88
Depth :3 Time :90
Depth :3 Time :90
Depth :3 Time :89
Depth :3 Time :84
Depth :3 Time :87
Depth :3 Time :82
Depth :3 Time :79
Depth :3 Time :73
Depth :3 Time :89
Depth :3 Time :86
Depth :3 Time :85
Depth :3 Time :88
Depth :3 Time :78
Depth :3 Time :90
Depth :3 Time :80
Depth :3 Time :90
Depth :3 Time :68
Depth :3 Time :76
Depth :3 Time :89
Depth :3 Time :83
Depth :3 Time :94
Depth :3 Time :81
Depth :3 Time :79
Depth :3 Time :84
Depth :3 Time :91
Depth :3 Time :77
Depth :3 Time :84
Depth :3 Time :70
Depth :3 Time :88
Depth :3 Time :84
Depth :3 Time :86
Depth :3 Time :79
Depth :3 Time :82
Depth :3 Time :62
Depth :3 Time :99
Depth :3 Time :73
