Using pattern file: test/newSIPbenchmarks/si/si2_rand_r01_600/si2_r01_m600.06/pattern
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:21137
Metric Nodes Depth 3:314
Metric Nodes Depth 4:15
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:78538
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:100004
Metric Nodes Depth 3:1
Metric Nodes Depth 4:5
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:106
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:164656
Metric Nodes Depth 3:151
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1377
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:49573
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:2
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1779
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 7:0
Metric Nodes Depth 8:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:152614
Metric Nodes Depth 3:883
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:249059
Metric Nodes Depth 3:9682
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1331
Metric Nodes Depth 4:9
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:206202
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:4998
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:248426
Metric Nodes Depth 3:0
Metric Nodes Depth 4:17
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:61150
Metric Nodes Depth 3:1931
Metric Nodes Depth 4:31
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:2606
Metric Nodes Depth 4:9
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:102332
Metric Nodes Depth 3:18221
Metric Nodes Depth 4:139
Metric Nodes Depth 5:29
Metric Nodes Depth 6:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:50
Metric Nodes Depth 5:23
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:83682
Metric Nodes Depth 3:38588
Metric Nodes Depth 4:365
Metric Nodes Depth 5:9
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:76
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:96312
Metric Nodes Depth 3:2812
Metric Nodes Depth 4:17
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:50816
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:224404
Metric Nodes Depth 3:928
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1852
Metric Nodes Depth 4:56
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:43667
Metric Nodes Depth 3:2915
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:100004
Metric Nodes Depth 3:5370
Metric Nodes Depth 4:23
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:153698
Metric Nodes Depth 3:35531
Metric Nodes Depth 4:190
Metric Nodes Depth 5:13
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:177750
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:83035
Metric Nodes Depth 3:2040
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:100219
Metric Nodes Depth 3:8315
Metric Nodes Depth 4:32
Metric Nodes Depth 5:2
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:154004
Metric Nodes Depth 3:7370
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:79488
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:37707
Metric Nodes Depth 3:911
Metric Nodes Depth 4:94
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:77136
Metric Nodes Depth 3:0
Metric Nodes Depth 4:30
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:40115
Metric Nodes Depth 3:38563
Metric Nodes Depth 4:442
Metric Nodes Depth 5:16
Metric Nodes Depth 6:4
Metric Nodes Depth 7:3
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:258
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:53973
Metric Nodes Depth 3:3013
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:87130
Metric Nodes Depth 3:1143
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:121115
Metric Nodes Depth 3:1523
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1932
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:34
Metric Nodes Depth 5:0
Metric Nodes Depth 6:4
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:456445
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:148491
Metric Nodes Depth 3:181
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:11428
Metric Nodes Depth 4:222
Metric Nodes Depth 5:2
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:523
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:27007
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:387
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:3676
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1089
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:918
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:661
Metric Nodes Depth 4:63
Metric Nodes Depth 5:2
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:50550
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:561907
Metric Nodes Depth 3:2953
Metric Nodes Depth 4:1325
Metric Nodes Depth 5:12
Metric Nodes Depth 6:26
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:151863
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:84563
Metric Nodes Depth 3:3544
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:194983
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:157955
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:866
Metric Nodes Depth 4:50
Metric Nodes Depth 5:0
Metric Nodes Depth 6:3
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1800
Metric Nodes Depth 4:30
Metric Nodes Depth 5:3
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:2284
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:300892
Metric Nodes Depth 3:14835
Metric Nodes Depth 4:360
Metric Nodes Depth 5:19
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:3033
Metric Nodes Depth 4:11
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1170
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:897
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:43719
Metric Nodes Depth 3:282
Metric Nodes Depth 4:17
Metric Nodes Depth 5:3
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:308866
Metric Nodes Depth 3:1085
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:335512
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:81789
Metric Nodes Depth 3:1826
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:315288
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:2
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1219
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:196
Metric Nodes Depth 4:9
Metric Nodes Depth 5:10
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:185
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:44306
Metric Nodes Depth 3:814
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:199238
Metric Nodes Depth 3:286
Metric Nodes Depth 4:0
Metric Nodes Depth 5:8
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:1363
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:23698
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:225723
Metric Nodes Depth 3:1266
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:112620
Metric Nodes Depth 3:504
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:2
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1363
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:92991
Metric Nodes Depth 3:2501
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:325031
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:159929
Metric Nodes Depth 3:417
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:119905
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:103
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:167269
Metric Nodes Depth 3:3206
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:80843
Metric Nodes Depth 3:2501
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:181090
Metric Nodes Depth 3:0
Metric Nodes Depth 4:17
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:34
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:68759
Metric Nodes Depth 3:1341
Metric Nodes Depth 4:79
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:905
Metric Nodes Depth 4:0
Metric Nodes Depth 5:32
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:226641
Metric Nodes Depth 3:791
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:220439
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:380199
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:62532
Metric Nodes Depth 3:1063
Metric Nodes Depth 4:34
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:118489
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:131200
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:358950
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1741
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:119028
Metric Nodes Depth 3:0
Metric Nodes Depth 4:8
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:182951
Metric Nodes Depth 3:0
Metric Nodes Depth 4:39
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:76931
Metric Nodes Depth 3:707
Metric Nodes Depth 4:39
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:92387
Metric Nodes Depth 3:2870
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:182956
Metric Nodes Depth 3:1446
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:244894
Metric Nodes Depth 3:1483
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:95700
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:198235
Metric Nodes Depth 3:860
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:127773
Metric Nodes Depth 3:0
Metric Nodes Depth 4:13
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:9227
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:56
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:25480
Metric Nodes Depth 4:348
Metric Nodes Depth 5:0
Metric Nodes Depth 6:20
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:293717
Metric Nodes Depth 3:201
Metric Nodes Depth 4:49
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:41461
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:191241
Metric Nodes Depth 3:16241
Metric Nodes Depth 4:631
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:67948
Metric Nodes Depth 3:406
Metric Nodes Depth 4:43
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:43555
Metric Nodes Depth 3:591
Metric Nodes Depth 4:21
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:71066
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:10283
Metric Nodes Depth 4:166
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1151
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:164386
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:35682
Metric Nodes Depth 3:1893
Metric Nodes Depth 4:59
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:38089
Metric Nodes Depth 4:9
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1149
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:97543
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:99564
Metric Nodes Depth 3:0
Metric Nodes Depth 4:20
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:37525
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:186425
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:217628
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:930
Metric Nodes Depth 4:19
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:100004
Metric Nodes Depth 3:3624
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1226
Metric Nodes Depth 4:24
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:100
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:99380
Metric Nodes Depth 3:0
Metric Nodes Depth 4:9
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:3524
Metric Nodes Depth 4:19
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 7:0
Metric Nodes Depth 8:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:795
Metric Nodes Depth 3:3777
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1335
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:3642
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1016
Metric Nodes Depth 4:38
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:337443
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:5
Metric Nodes Depth 6:6
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:158571
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:12
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:736
Metric Nodes Depth 4:0
Metric Nodes Depth 5:4
Metric Nodes Depth 6:5
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:6835
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:46329
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:196147
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:249525
Metric Nodes Depth 3:1410
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:4
Metric Nodes Depth 7:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:166545
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:109775
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1005
Metric Nodes Depth 4:17
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:2176
Metric Nodes Depth 4:7
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1896
Metric Nodes Depth 4:7
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:151927
Metric Nodes Depth 3:1192
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:355539
Metric Nodes Depth 3:2068
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:64610
Metric Nodes Depth 3:355
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:187
Metric Nodes Depth 4:38
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:200009
Metric Nodes Depth 3:5228
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 7:12
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:1038
Metric Nodes Depth 4:72
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:23228
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:184537
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 5:0
Metric Nodes Depth 6:0
Metric Nodes Depth 7:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:3
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:358276
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:451349
Metric Nodes Depth 3:29542
Metric Nodes Depth 4:3172
Metric Nodes Depth 5:142
Metric Nodes Depth 6:21
Metric Nodes Depth 7:10
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:304
Metric Nodes Depth 0:0
Metric Nodes Depth 1:0
Metric Nodes Depth 2:0
Metric Nodes Depth 3:0
Metric Nodes Depth 4:0
Metric Nodes Depth 0:0
